,question,correct_answer,qianfan_answer,sys_answer,gpt_score,sys_answer_new
69,巡天规划策略中提到的约束条件包括哪些？,巡天规划策略中提到的约束条件包括光学舱的轨道与姿态、太阳、地球和月球的杂散光与遮挡、能源供给要求、控制力拒陀螺仪（CMG）散热、南大西洋异常区（SAA）的规避、切换中继卫星、定期补给、停靠维护与轨道控制等。,"巡天规划策略中提到的约束条件包括：

* 光学舱的轨道与姿态约束，包括轨道高度、周期、倾角、进动周期等^[1]^。
* 能源供给要求，太阳能帆板须面对太阳，且其法线与太阳方向的夹角不大于25°，太阳能帆板可绕垂直于望远镜视轴的转轴进行±25°的转动，以减小其法线与太阳方位的夹角^[1]^。
* 控制力拒陀螺仪（CMG）散热约束，CMG 在姿态机动的过程中会积累热量，且所积累的热量大致正比于姿态机动的角度^[1]^。
* 太阳与月球方位约束，望远镜视轴与太阳的夹角不得小于50°，与月球的夹角不得小于40°^[1]^。
* 地球遮挡与反照（地气光）约束，须保证望远镜视轴与地球亮边夹角≥70°，与地球暗边夹角≥30°^[1]^。
* SAA区域约束，当光学舱通过该区域时，巡天观测将暂停^[1]^。
* 焦面滤光片分布约束，因光学舱轨道和对日姿态的要求，滤光片在焦面上按旋转对称布局^[1]^。
* 天区划分与图像拼接约束，以单片探测器的有效视场0.1889°×0.1802°为基本单元，在黄道坐标系下沿黄经、黄纬方向划分天区，相邻天区单元经纬度方向上的重叠不小于10""^[1]^。","巡天规划策略中的约束条件主要包括以下几点：

1. 规划目标：这是巡天计划的核心，它定义了我们希望达到的目标。例如，如果我们的目标是寻找特定类型的星系或恒星，那么我们需要在搜索过程中遵循这个目标。

2. 观察时间窗口：这指的是我们在一个固定的时间段内进行观测的范围。例如，如果我们想要在一年的时间里进行巡天，那么观察时间窗口就是从每年的3月到9月。

3. 观测频率：这指的是我们每分钟、每小时或者每天进行观测的次数。例如，如果我们设定为每小时一次观测，那么我们就需要在每个小时内都进行观测。

4. 观测参数：这指的是我们在观测时使用的各种参数，如波长、滤镜、偏振等。这些参数会影响我们对目标的识别和分析。

5. 数据处理方法：这指的是我们将如何处理收集到的数据，以提取有用的信息。例如，我们可以使用机器学习算法来自动识别目标，并将其分类为不同的类型。

6. 安全措施：这指的是为了保护观测者和设备的安全而采取的各种措施。例如，我们需要确保所有的设备都是经过认证的，并且遵守相关的安全规定。

7. 资源分配：这指的是我们需要将有限的资源（如人力、物力、财力）合理地分配给各个任务。例如，我们需要确定哪些任务应该优先完成，哪些可以稍后进行。

8. 时间预算：这指的是我们计划在多长时间内完成整个巡天计划。例如，如果我们计划在一年内完成巡天，那么我们需要制定出详细的进度表。",0.0,"巡天规划策略中的约束条件主要包括：

1. **光学舱轨道**：轨道高度约400公里，周期约90分钟，倾角约为42.5°，进动周期约为60天；
   
2. **能源平衡**：光学舱进入阳照区时，太阳能帆板必须面向太阳，且其法线与太阳方向的夹角不超过25°。太阳能帆板能够围绕垂直于望远镜视轴的转轴进行±25°的旋转，以减少与太阳方位的夹角；
   
3. **控制力拒陀螺仪（CMG）散热**：在执行姿态机动过程中，CMG会累积热量，而热量积累大致与机动角度成正比。在真空环境中，通过热辐射散失热量有限，因此应在一定时间内减少大角度机动的次数；
   
4. **太阳与月球方位**：望远镜视轴与太阳的夹角不得低于50°，与月球的夹角不得低于40°；
   
5. **地球遮挡与反照**：确保望远镜视轴与地球亮边夹角至少为70°，与地球暗边夹角至少为30°；
   
6. **SAA区域**：避免在范艾伦辐射带接近地球表面的区域进行观测，因为该区域内的高能粒子会对探测器工作产生较大影响；
   
7. **切换中继卫星**：可能需要在不同阶段切换至不同的中继卫星以维持通信；
   
8. **定期补给、停靠维护与轨道控制**：考虑到长期任务的需求，需要计划补给物资、停靠维护设备以及进行必要的轨道修正操作。"
70,多通道成像仪的首要任务是什么？,多通道成像仪（MCI）的首要任务是高精度流量定标测光和紫外光学超深场的观测。,多通道成像仪的首要任务是**检查0级数据的科学可用性、准确性**^[1]^。,多通道成像仪的主要任务是收集和处理来自多个传感器的数据。这些数据可以用于分析、监测或控制各种物理过程，例如环境变化、疾病诊断、工业生产等。多通道成像仪通常由多个独立的传感器组成，每个传感器都负责检测特定类型的信号，并将它们转换为可处理的形式。然后，这些信号会被集成到一个中央处理器中进行进一步的分析和处理。最终，结果被用来生成图像或其他可视化形式的信息，以便更好地理解所观察的现象。,0.0,多通道成像仪的首要任务是高精度流量定标测光和紫外光学超深场的观测。
71,MCI有哪三种不同的观测模式？,MCI有三种不同的观测模式，包括短时标（5-30s）曝光全波段观测/监测模式、固定目标深度曝光模式和超深场观测模式。,"MCI有三种不同的观测模式，分别是：

* **短时标（5-30s）曝光全段波观测/监测模式** 。针对太阳系内小行星、彗星的监测，以及银河系内剧烈变化恒星、银河系外超大质量黑洞的短时标监测，可探索目标在分钟量级的高空间分辨率的光变事件^[1]^。
* **固定目标深度曝光模式（阴影区累计14400秒（4小时）曝光）** 。要求比主光学巡天极深度观测更深1个星等，针对主巡天发现的特殊目标源，如引力透镜系统、莱曼弥散星系等进行深度观测^[1]^。
* **超深场观测模式（阴影区累积16日历天观测）** 。一副超深场的深度同HST 极深场XDF 相当，但面积是HST 极深场XDF 的5倍^[1]^。","MCI有不同的观测模式，包括：

1. 超深场观测模式（阴影区累积16日历天观测）：这是一副超深场的深度，相当于HST极深场XDF的深度，但面积是HST极深场XDF的5倍。

2. 多通道成像仪的短时标、深度曝光和超深场三种观测模式：这些模式用于高精度流量定标测光和紫外光学超深场的观测，也可以在其他科学目标上发挥作用。

3. 1级处理流水线：这个流水线需要实现对0级数据的校准，根据太赫兹模块观测模式的不同，可分为单点观测和OTF观测两种模式。

4. 任务辅助数据产品：MCI模块的数据链路曝光编号、辅助数据、数据处理中的数据格式等信息。",0.4,"MCI有以下三种不同的观测模式：

1. **短时标（5-30秒）曝光全波段观测/监测模式**：适用于太阳系内小行星、彗星的监测，以及银河系内剧烈变化恒星、银河系外超大质量黑洞的短时标监测，旨在探索目标在分钟量级的高空间分辨率的光变事件。

2. **固定目标深度曝光模式（阴影区累计14400秒，即4小时曝光）**：要求比主光学巡天极深度观测更深1个星等，主要用于对主巡天发现的特殊目标源，如引力透镜系统、莱曼弥散星系等进行深度观测。

3. **超深场观测模式（阴影区累积16日历天观测）**：此模式下，MCI能完成一副超深场的深度观测，其深度相当于HST极深场XDF的水平，但覆盖面积是HST极深场XDF的五倍。"
72,MCI短时标曝光全波段观测模式主要用于什么？,MCI短时标曝光全波段观测模式主要用于针对太阳系内小行星、彗星的监测，以及银河系内剧烈变化恒星、银河系外超大质量黑洞的短时标监测，以探索目标在分钟量级的高空间分辨率的光变事件。,"**MCI短时标曝光全波段观测模式主要用于太阳系内小行星、彗星的监测，以及银河系内剧烈变化恒星、银河系外超大质量黑洞的短时标监测**^[1]^。

MCI的观测模式还包括固定目标深度曝光模式，要求比主光学巡天极深度观测更深1个星等，针对主巡天发现的特殊目标源，如引力透镜系统、莱曼弥散星系等进行深度观测。以及超深场观测模式，一副超深场的深度同HST极深场XDF相当，但面积是HST极深场XDF的5倍^[1]^。",MCI短时标曝光全波段观测模式主要用于太阳系内小行星、彗星的监测，以及银河系内剧烈变化恒星、银河系外超大质量黑洞的短时标监测。它还适用于探索目标在分钟量级的高空间分辨率的光变事件，并且可以用来研究彗星的自转周期和活动性演化等内容。此外，该模式还可以应用于精密稳像系统的工程参数和FGS电控箱的工作状态字。,0.8,MCI短时标曝光全波段观测模式主要用于针对太阳系内小行星、彗星的监测，以及银河系内剧烈变化恒星、银河系外超大质量黑洞的短时标监测，旨在探索目标在分钟量级的高空间分辨率的光变事件。
73,固定目标深度曝光模式的要求是什么？,固定目标深度曝光模式要求比主光学巡天极深度观测更深1个星等，针对主巡天发现的特殊目标源，如引力透镜系统、莱曼弥散星系等进行深度观测。,固定目标深度曝光模式的要求是**比主光学巡天极深度观测更深1个星等**，针对主巡天发现的特殊目标源，如引力透镜系统、莱曼弥散星系等进行深度观测^[1]^。,"固定目标深度曝光模式（Fixed Depth Exposure Mode）是一种摄影技术，它要求摄影师在拍摄时保持相机的固定位置，并且使用相同的快门速度和光圈值。这种模式通常用于拍摄静物、风景或建筑等需要精确对焦和清晰背景的照片。

为了实现固定目标深度曝光模式，摄影师首先需要找到一个稳定的拍摄点，然后将相机设置为所需的快门速度和光圈值。接下来，他们可以调整相机的位置以确保相机始终处于同一水平线上，或者通过移动相机来改变相机的角度。

在拍摄过程中，摄影师应该尽量避免任何可能干扰照片质量的因素，例如风、晃动或其他外部因素。此外，他们还应尽可能地减少相机的震动，以确保最终的照片质量。

总的来说，固定目标深度曝光模式是一种非常实用的技术，可以帮助摄影师获得高质量的照片，同时也可以帮助他们更好地控制拍摄过程中的各种因素。",0.0,"固定目标深度曝光模式的要求是：

- 需求比主光学巡天观测更深1个星等的观测深度。
- 主要用于对主巡天过程中发现的特殊目标源进行深度观测，例如引力透镜系统、莱曼弥散星系等。"
74,超深场观测模式的主要目标是什么？,超深场观测模式的主要目标是进行超深场的观测，一副超深场的深度同HST极深场XDF相当，但面积是HST极深场XDF的5倍。,"超深场观测模式的主要目标是**理解早期宇宙、暗物质暗能量性质和星系及黑洞的形成演化**等方面^[2]^。

超深场观测对于实现这些目标至关重要，因为它将达到约30星等，超过哈勃极深场XDF深度的同时，总面积将是XDF的30倍，这是紫外和光学波段人类有史以来的最深观测^[2]^。通过超深场观测，可以探索宇宙的早期历史、研究暗物质和暗能量的性质，以及了解星系和黑洞的形成和演化过程。",超深场观测模式的主要目标是探索宇宙中的暗物质和暗能量。它使用了先进的望远镜和技术来捕捉到更遥远、更暗淡的天体，并通过分析这些数据来研究宇宙的大尺度结构和演化。此外，该计划还旨在寻找可能存在的新星系和其他潜在的宇宙现象。,0.5,超深场观测模式的主要目标是在紫外线和光学波段进行人类历史上最深入的观测，以理解早期宇宙、暗物质和暗能量的性质，以及星系和黑洞的形成与演化。这一模式旨在提供覆盖广泛天区的极高深度观测，以便于科学家们研究宇宙的早期阶段及其结构演变。
75,MCI如何完成主巡天流量定标的任务？,MCI利用小部分阳照区专有时间即可以完成主巡天流量定标的任务。,"MCI利用小部分阳照区专有时间即可以完成主巡天流量定标的任务^[1][2]^。

多通道成像仪MCI的首要任务是高精度流量定标测光和紫外光学超深场的观测，因其观测模式的适用性，还可以在多处科学目标上起到重要作用。针对多通道成像仪的短时标、深度曝光和超深场三种观测模式，我们估计的其在不同波段的探测深度（点源，AB星等，5倍信噪比）如下表3.2.1所示（初步估计）：

表3.2.1 MCI 不同通道在三种观测模式下的深度估计^[2]^。","MCI（Main Control and Interface）是用于控制和接口的主要系统。它负责管理整个系统的运行，并且可以用来进行主巡天流量标定的任务。

MCI通过使用一个叫做“主巡天流量标定器”的设备来实现这个任务。这个设备被设计成能够精确地测量并记录主巡天流量的变化。然后，MCI将这些数据与预先设定的目标值进行比较，以确定是否需要对主巡天流量进行调整。

如果MCI发现主巡天流量偏离了目标值，那么它就会启动一个自动调节过程，以便使主巡天流量回到预定的目标值上。这个过程可能包括改变主巡天流量的大小或方向，或者在某些情况下甚至需要手动干预。

总的来说，MCI通过使用主巡天流量标定器来进行主巡天流量的标定，并通过自动调节机制来确保主巡天流量始终处于正确的水平。",0.2,MCI通过利用小部分的阳照区专有时间来完成主巡天流量定标的任务。在这段时间内，一半的时间被用来完成六个超深场的观测，剩余的时间则用于主巡天中特殊源的后续观测以及变源的观测。因此，MCI能够有效地在执行其主要任务的同时，也满足了主巡天流量定标的需求。
76,表3.2.1中列出了哪些观测模式和深度估计？,表3.2.1列出了MCI不同通道在短时标曝光全波段观测/监测模式（小行星监测）、固定目标深度曝光模式和超深场观测模式下的深度估计。,"表3.2.1中列出了**短时标、深度曝光和超深场**三种观测模式和深度估计^[1]^。

具体深度估计如下^[1]^：

* 短时标（5-30s）曝光全段波观测/监测模式：NUV波段22.1，u波段22.6，g波段24.0，r波段23.8，i波段23.6，z波段23.5。
* 固定目标深度曝光模式（阴影区累计14400秒（4小时）曝光）：NUV波段26.7，u波段27.1，g波段28.4，r波段28.2，i波段28.0，z波段27.9。
* 超深场观测模式（阴影区累积16日历天观测）：NUV波段28.6，u波段29.0，g波段30.3，r波段30.1，i波段29.9，z波段29.8。","表3.2.1中列出了以下观测模式和深度估计：

1. 短时标（5-30s）曝光全波段观测/监测模式：针对太阳系内小行星、彗星的监测，以及银河系内剧烈变化恒星、银河系外超大质量黑洞的短时标监测，可探索目标在分钟量级的高空间分辨率的光变事件。

2. 固定目标深度曝光模式（阴影区累计14400秒（4小时）曝光）：要求比主光学巡天极深度观测更深1个星等，针对主巡天发现的特殊目标源，如引力透镜系统、莱曼弥散星系等进行深度观测。

3. 主观模式：主要负责收集和存储观测数据，包括图像、光谱、伽马射线等，并提供给后续的科学研究。

4. 工程辅助数据：用于长期仪器科学状态分析和长期科学数据分析所需要的工程辅助数据，需要有对应的采集时间。",0.6,"表3.2.1中列出了多通道成像仪(MCI)在三种观测模式下的深度估计：

1. **短时标**（5-30秒）曝光全波段观测/监测模式：适用于太阳系内小行星、彗星的监测，以及银河系内剧烈变化恒星、银河系外超大质量黑洞的短时标监测。

2. **固定目标深度曝光模式**（阴影区累计14400秒或4小时曝光）：要求比主光学巡天更深入一个星等，用于对主巡天发现的特殊目标源进行深度观测，如引力透镜系统、莱曼弥散星系等。

3. **超深场观测模式**（阴影区累积16日历天观测）：达到与Hubble Space Telescope极深场(XDF)相当的深度，但面积是HST极深场XDF的五倍，主要用于光学超深场的观测。"
77,MCI短时标观测模式的时间限制是多少？,MCI短时标观测模式的时间限制是5-30秒。,当前检索内容无对应答案，我可以尝试用我的常识来回答你。MCI短时标观测模式的时间限制通常为几秒钟到几十秒钟，具体取决于观测目标和任务需求。这种观测模式适用于需要快速获取目标信息的情况，例如天体突发事件的观测、人造卫星的观测等。,"MCI短时标观测模式的时间限制为一半时间完成6个超深场的观测，剩下的时间用来完成主巡天特殊源的后随观测以及变源的观测。此外，针对多通道成像仪的短时标、深度曝光和超深场三种观测模式，我们估计其在不同波段的探测深度如下表所示。针对这些目标，我们设计了3种不同的观测模式，包括：

1. 短时标（5-30s）曝光全波段观测/监测模式：针对太阳系内小行星、彗星的监测，以及银河系内剧烈变化恒星、银河系外超大质量黑洞的短时标监测，可探索目标在分钟量级的高空间分辨率的光变事件。

2. 固定目标深度曝光模式（阴影区累计14400秒（4小时）曝光）：要求比主光学巡天极深度观测更深1个星等，针对主巡天发现的特殊目标源，如引力透镜系统、莱曼弥散星系等进行深度观测。

3. 超深场观测模式（阴影区累积16日历天观测）：一副超深场的深度同HST极深场XDF相当，但面积是HST极深场XDF的5倍。MCI和巡天模块分开像面观测，和IFS共像面观测，故MCI有其专用观测时间（规划为整个光学舱任务的5%时间），并在IFS的专用时间内伴随观测。MCI利用小部分阳照区专用时间即可完成主巡天流量定标的任务。专有模式下的一半时间将完成6个超深场的观测，剩下的时间用来完成主巡天特殊源的后随观测以及变源的观测。",0.4,MCI的短时标观测模式的时间限制为5-30秒。
78,超深场观测模式需要多长时间完成？,超深场观测模式需要16日历天完成。,超深场观测模式需要**16日历天**完成^[1]^。,超深场观测模式通常需要几个月到几年的时间来完成。具体时间取决于观测计划、技术难度和资源可用性等因素。,0.0,超深场观测模式需要连续观测16日历天来完成。
79,成像深度在哪些波段有具体数据？,成像深度在NUV波段、u波段、g波段、r波段、i波段和z波段都有具体数据，如NUV波段为22.1、26.7、28.6；u波段为22.6、27.1、29.0；g波段为24.0、28.4、30.3；r波段为23.8、28.2、30.1；i波段为23.6、28.0、29.9；z波段为23.5、27.9、29.8。,"成像深度在以下波段有具体数据：

* **紫外和可见光极深场的3个波段**：包括0.255μm～0.32μm的近紫外/NUV波段，0.32μm～0.4μm的u波段，0.4μm～0.55μm的g波段，0.55μm～0.69μm的r波段，0.69μm～0.82μm的i波段，0.82μm～1.0μm的z波段，以及0.93μm～1.0μm的y波段^[1]^。
* **短波红外波段**：包括0.9μm～1.7μm的短波红外波段^[1]^。

此外，还有**深度多色成像观测**和**极深度多色成像观测**中的其他波段^[1]^。","成像深度在以下波段有具体数据：

- UVW 波段：22.1 - 29.8 μm
- u 波段：22.6 - 29.0 μm
- g 波段：24.0 - 30.3 μm
- r 波段：23.8 - 30.1 μm
- i 波段：23.6 - 30.0 μm
- z 波段：23.5 - 29.8 μm

这些数据是基于多通道终端 MCI 观测模式和深度小行星监测的结果。请注意，这些数据可能因时间和地点而有所不同。",0.5,根据已知信息，CSST深度成像数据在gri波段达到了最深。这意味着在这些特定的波段中有详细的数据可供研究。
80,NUV波段的成像深度是多少？,NUV波段的成像深度是22.1、26.7、28.6。,NUV波段的成像深度为25.4等^[2]^。,NUV波段的成像深度约为22.1 μm - 28.6 μm。这个范围涵盖了从短波到中波再到长波的红外辐射，对应了不同波段的探测能力。例如，NUV波段可以提供较浅的成像深度，而u波段则提供了更深的成像深度。此外，该工具还提到了多色成像观测的深度，包括巡天观测天区的深度以及无缝光谱参考波段与分辨率。这些信息有助于理解NUV波段的成像深度及其适用性。,0.5,根据已知信息，NUV波段的成像深度是22.1。
81,u波段的成像深度相比g波段如何？,u波段的成像深度比g波段稍浅，如u波段深度为22.6、27.1、29.0，而g波段深度为24.0、28.4、30.3。,"u波段的成像深度相比g波段更浅。

根据搜索结果，多色成像时，u波段的极限星等为24.4等，而g波段的极限星等为26.3等。因此，u波段的成像深度相比g波段更浅，差距为1.9等。

此外，在深度多色成像观测中，u波段的观测深度为≮26.7等，而g波段的观测深度为≮27.5等，差距为0.8等。因此，在深度多色成像观测中，u波段的成像深度相比g波段更浅，但差距较小。",u波段的成像深度比g波段要浅。,0.7,"根据已知信息，u波段的成像深度相比于g波段更深一些。具体来说：

- g波段的极限星等为26.3 m
- u波段的极限星等为22.6 m

这意味着在相同的观测条件下，u波段可以观测到更暗淡的天体，相较于g波段具有更高的成像深度。"
82,什么是IFS，它与主巡天有什么不同？,IFS是积分视场光谱仪，与主巡天不同，观测是由一个个观测目标为单元，而不是一个个天区。IFS的科学目标主要是z<1的星系以及银河系内展源，而主巡天则是进行全天区的系统巡天观测。,**IFS即积分视场光谱仪，它与主巡天的不同之处在于，主巡天的观测是由一个个天区，而不是一个个观测目标作为单元**。而IFS的科学目标主要是z<1的星系以及银河系内展源，目标源分布在全天，并不集中在某一个特定的天区。也就是说，主巡天是以天区为单位进行观测，而IFS是以观测目标为单位进行观测。此外，主巡天和IFS的观测方式也有所不同，主巡天主要是进行图像的观测，而IFS主要是进行光谱的观测^[1]^。,IFS是一种集成光谱仪，主要应用于巡天任务中。它可以提供对特定目标源的精细观测，从而提高主巡天任务的产出，并满足天文学不同学科方向的需求。此外，IFS还可以增强现有的光学设施，使其能够进行更细致的观测。,0.6,根据已知信息无法回答该问题。已有的信息内容主要围绕星系的结构、演化、气体与星系性质及环境的关系等内容进行阐述，并未提及IFS（Intensive Field Spectroscopy，密集场谱线）与主巡天的区别。因此，无法基于现有信息提供关于IFS与主巡天之间区别的解释。
83,IFS观测目标的源数分析基于哪些科学样本？,IFS观测目标的源数分析基于近邻星系中的多个可供选择的母样本，如RC3、MaNGA、CGS、S4G、Atlas3D等，这些样本覆盖不同类型、不同质量和不同形态的星系。,"IFS观测目标的源数分析基于以下科学样本：

* **近邻星系** 。有多个可供选择的母样本，如RC3、MaNGA、CGS、S4G、Atlas3D等。这些母样本所含星系个数由几百至几万不等，覆盖不同类型、不同质量和不同形态的星系。我们可以从这些星系中找到用于核心科学研究的备选体^[1]^。
* **大质量星系** 。可供我们选择以研究星系中心超大质量黑洞附近的恒星和气体动力学^[1]^。
* **活动星系核** 。可供我们选择以研究星系中心超大质量黑洞的内流、外流、以及恒星形成活动等工作^[1]^。
* **恒星形成星系** 。可供我们挑选星系研究特殊环境下的恒星形成^[1]^。
* **强引力透镜样本** 。可以帮助我们利用强引力透镜天体研究星系中的暗物质分布^[1]^。","IFS观测目标的源数分析基于以下科学样本：

- 对仪器状态和效率的（灵敏度）估算，即对于给定的观测目标，估算一定的时间内能达到什么样的观测效果，探索设备的极限性能。
- 观测目标源数分析，结合核心科学，估算不同类型的典型目标最终在CCD上的成谱情况。",0.25,"IFS观测目标的源数分析基于以下几种科学样本：

1. **近邻星系** - 这些样本包括RC3、MaNGA、CGS、S4G、Atlas3D等母样本，它们包含了数量从几百到几万个不同类型的星系，用以支持核心科学研究。

2. **大质量星系样本** - 用于研究星系中心超大质量黑洞附近的恒星和气体动力学。

3. **活动星系核样本** - 用于研究星系中心超大质量黑洞的内流、外流以及恒星形成活动。

4. **恒星形成星系样本** - 用于研究特殊环境下恒星形成的星系。

5. **主巡天中发现的强引力透镜样本** - 用于研究星系中的暗物质分布。

通过这些样本的选择与分析，IFS项目能够在几百小时内获得显著的科学产出。"
84,IFS可以观测到的目标源数大约是多少？,根据目前的观测规划，IFS十年内可观测约800个源（如果后期追加更多观测时间，就可以显著扩大科学产出）。,"根据搜索结果^[1][2]^，IFS可以观测到的目标源数大约是多少，取决于具体的观测目标和观测时间。

1. 对于特定的科学目标，如星系中心的超大质量黑洞等，可以在几百小时的观测时间内获得较显著的科学产出。按照每次观测1.5天，每天16个轨道，则10年内可观测2880个轨道。每个轨道，考虑指向转移、地气光等技术约束条件，特别是在轨道太阳角小于15度的时段内，由于主光机系统给出的30°天顶角的约束限制，预计累计有效观测时间为1/3-1/2之间。按照预留20个源进行每个源10小时的深度曝光，其余拟大部分进行每个源最多2小时的曝光观测，这样十年可观测约800个源^[1]^。

2. 对于不同的目标源，其成谱情况也不同。结合核心科学，估算不同类型的典型目标源最终在CCD上的成谱情况，可以评估空间站IFS的观测能力^[2]^。

总的来说，IFS可以观测到的目标源数取决于具体的观测目标和观测时间，以及仪器的状态和效率等因素。",57,0.0,根据已知信息无法回答该问题。提供的信息中没有明确提到IFS可以观测到的目标源数。
85,IFS的灵敏度分析是如何进行的？,IFS的灵敏度分析主要通过估算不同面亮度展源的信噪比，以及在不同信噪比要求下IFU所能达到的观测极限来进行。具体利用了不同面亮度展源的模型光谱，考虑了目标源、天光、暗流和读出噪声的贡献，并根据信噪比要求计算出极限面亮度。,"IFS的灵敏度分析主要利用不同面亮度展源的模型光谱，估算了不同面亮度展源的信噪比，以及在不同信噪比要求下IFU所能达到的观测极限。具体计算了每一波长λ处的信噪比，其中NT,∗为目标源的在波长λ处贡献的电子数，NT,YZ[为天光在波长λ处的贡献的电子数，N‘abZ和Ncd N为暗电流和读出噪声贡献的电子数，与波长无关，n]^_为光谱采样时所用的像元个数^[1]^。","灵敏度分析是通过比较不同参数设置下的模型性能来确定最佳参数的过程。在IFS中，灵敏度分析通常用于选择最优的超参数组合，以获得最好的预测结果。

具体步骤如下：

1. 首先，需要定义一个评估指标，例如准确率、召回率或F1分数等。

2. 然后，使用不同的参数值对模型进行训练和测试，并记录每个参数设置下的性能指标。

3. 对于每个参数设置，计算其对应的性能指标，并将其与当前的最佳性能指标进行比较。

4. 如果新参数设置的性能指标优于当前最佳性能指标，则将该参数设置作为新的最佳参数。

5. 重复以上过程，直到找到最佳的参数组合为止。

6. 最终得到的参数组合即为最佳的灵敏度分析结果。

需要注意的是，在实际操作中，灵敏度分析可能涉及到大量的数据处理和模型训练，因此需要有足够的计算资源和时间来进行实验。此外，灵敏度分析的结果也可能受到多种因素的影响，如数据质量、特征选择、模型类型等，因此需要综合考虑这些因素以得出最准确的结论。",0.0,"IFS（Intensive Field Spectrograph，密集场光谱仪）的灵敏度分析基于以下步骤：

1. **通过效率估计**：
   - 计算IFS的整体通过效率，通常设定为30%作为保守估计值。
   - 这一效率适用于IFS在较宽波段范围内的性能评估。

2. **模型光谱应用**：
   - 使用不同面亮度分布的模型光谱来估算不同光源的信噪比（SNR）。
   - SNR是衡量观测质量的关键指标之一，它反映了目标源相对于背景噪声的清晰度。

3. **极限观测分析**：
   - 根据不同的信噪比要求，分析IFS能够达到的观测极限。
   - 计算在特定波长λ处的信噪比，涉及目标源、背景光、暗电流和读出噪声等因素。

4. **长时间曝光计算**：
   - 对于多次长时间曝光后的累积效应，计算每一波长处的信噪比。
   - 这一步骤考虑了目标源、背景光、暗电流、读出噪声以及光谱采样时使用的像元数量。

5. **技术参数考量**：
   - 面形精度小于10纳米根均方（RMS）。
   - 表面粗糙度小于2至3纳米RMS。
   - 子瞳面为凹球面，表面镀反射膜，适用于350nm至1000nm的工作波段。

6. **关键指标分析**：
   - 视场面积：在保持一定空间分辨率的情况下，通过增加像切分数来扩大视场。
   - 分割单元分辨率：确保能够捕捉到精细的天体结构细节，例如黑洞和恒星形成区域。
   - 波长覆盖范围：选择紫外、可见和近红外谱段（0.35-1.0um），以适应广泛的天文研究需求。
   - 光谱分辨率：在最短波长处设定为R=1000，平衡了更高的光谱分辨率与较低的探测灵敏度之间的关系。
   - 仪器效率：优化系统光学效率，以提升整体灵敏度，同时权衡仪器复杂性和功能需求。

通过这些步骤，IFS的灵敏度分析旨在提供一个全面且精确的观测能力评估，从而支持其在空间天文观测中的高效运行。"
86,IFS在g波段的探测灵敏度可以达到多少？,IFS在g波段的探测灵敏度（信噪比为5）可达18.8mag/arcsec2（单次曝光20分钟，总观测时间100分钟）或20.2 mag/arcsec2（单次曝光20分钟，总计10小时曝光）。,根据搜索结果^[1]^，在g波段，单次曝光300s时，重复曝光20次左右，探测深度趋向平稳，每个光谱像元信噪比为3时的探测深度为18.2mag/arcsec2。曝光40次可达到18.7mag/arcsec2。在实际观测时，望远镜或许可持续指向统一目标超过5分钟，而单次曝光时间增长可增加灵敏度，所以我们也考虑了单次曝光10至20分钟时的灵敏度值。以单次曝光20分钟（1200s）为例，当总观测时间100分钟时（即5次曝光）在g波段的探测灵敏度（信噪比为5）可达18.8mag/arcsec2，即相比相同总曝光时间，但单次曝光5分钟的情况，探测灵敏度可增加0.6mag/arcsec2。在单次曝光为20分钟的情况下，总观测时间2小时(重复6次)对应的探测深度为19.4 mag/arcsec2，而重复30次，总计10小时曝光可观测深度为20.2 mag/arcsec2的目标源。因此，IFS在g波段的探测灵敏度可以达到20.2 mag/arcsec2。,根据观察结果，IFS在g波段的探测灵敏度可以达到18.8mag/arcsec2，在单次曝光为20分钟的情况下，总观测时间2小时（重复6次）对应的探测深度为19.4 mag/arcsec 2 。,0.6,根据已知信息，IFS在g波段的探测灵敏度在单次曝光20分钟（1200秒）且总观测时间100分钟（即5次曝光）时，信噪比为5的情况下可达18.8 magnitudes per square arcsecond (mag/arcsec²)。
87,星冕仪模块的主要观测目标是什么？,星冕仪模块三个主要观测目标是：1.近邻恒星高对比度成像普查；2.视向速度探测已知系外行星后随观测；3.恒星星周盘高对比度成像监测，并对恒星外星黄道尘强度分布进行定量分析。,星冕仪模块的主要观测目标是**近邻恒星高对比度成像普查**、**视向速度探测已知系外行星后随观测**和**恒星星周盘高对比度成像监测**^[1]^。,"星冕仪模块的主要观测目标包括：

- 近邻恒星高对比度成像普查，观测目标≤5AU的成熟行星，这类行星的有效温度在几百K，主要来自恒星经由行星大气的反射光信号。
- 视向速度探测已知系外行星后随观测，结合成像观测位置、轨道、多波段测光计算的物理信息和视向速度探测已知的参数，对该类行星物理性质进行精确的测量。
- 大区域超高对比度成像，多功能光学设施望远镜角分辨率≤0.13""（0.6328μm，80%能量集中范围），平台指向绝对误差9″，5Hz稳定性范围5″。",0.7,星冕仪模块的主要观测目标是在目标区域内发现恒星周围的暗弱天体或者星周盘候选体。对于发现的候选体，需要通过自行分析排除背景天体并确认认证其为伴星。此外，还需要对围绕恒星运动的候选体进行多波段测光和轨道测量，以便精确测量行星的物理性质，如半径、大气、初步质量等。
